file,iao_id,iao_name,count
PMC5646248_v1.json,IAO:0000319,discussion section,9
PMC5646248_v1.json,IAO:0000317,methods section,5
PMC5646248_v1.json,IAO:0000633,materials section,5
PMC5646248_v1.json,IAO:0000315,textual abstract section,3
PMC5646248_v1.json,IAO:0000316,introduction section,3
PMC5646248_v1.json,IAO:0000324,acknowledgements section,1
PMC5646248_v1.json,IAO:0000305,document title,0
PMC5646248_v1.json,IAO:0000325,footnote section,0
PMC5646248_v1.json,IAO:0000630,keywords section,0
PMC5670500_v1.json,IAO:0000317,methods section,5
PMC5670500_v1.json,IAO:0000633,materials section,5
PMC5670500_v1.json,IAO:0000319,discussion section,3
PMC5670500_v1.json,IAO:0000316,introduction section,2
PMC5670500_v1.json,IAO:0000315,textual abstract section,1
PMC5670500_v1.json,IAO:0000620,ethical approval section,1
PMC5670500_v1.json,IAO:0000305,document title,0
PMC5670500_v1.json,IAO:0000318,results section,0
PMC5670500_v1.json,IAO:0000323,author contributions section,0
PMC5670500_v1.json,IAO:0000325,footnote section,0
PMC5670500_v1.json,IAO:0000616,conflict of interest section,0
PMC5670500_v1.json,IAO:0000630,keywords section,0
PMC5691297_v1.json,,participants section,8
PMC5691297_v1.json,IAO:0000317,methods section,8
PMC5691297_v1.json,IAO:0000319,discussion section,6
PMC5691297_v1.json,IAO:0000318,results section,2
PMC5691297_v1.json,IAO:0000305,document title,1
PMC5691297_v1.json,IAO:0000315,textual abstract section,1
PMC5691297_v1.json,IAO:0000316,introduction section,1
PMC5691297_v1.json,IAO:0000323,author contributions section,0
PMC5691297_v1.json,IAO:0000324,acknowledgements section,0
PMC5691297_v1.json,IAO:0000326,supplementary material section,0
PMC5691297_v1.json,IAO:0000615,conclusion section,0
PMC5691297_v1.json,IAO:0000616,conflict of interest section,0
PMC5691297_v1.json,IAO:0000622,figures section,0
PMC5691297_v1.json,IAO:0000630,keywords section,0
PMC5691297_v1.json,IAO:0000645,tables section,0
PMC5708064_v1.json,IAO:0000316,introduction section,7
PMC5708064_v1.json,IAO:0000319,discussion section,7
PMC5708064_v1.json,IAO:0000631,study limitations section,3
PMC5708064_v1.json,IAO:0000315,textual abstract section,2
PMC5708064_v1.json,IAO:0000317,methods section,2
PMC5708064_v1.json,IAO:0000633,materials section,2
PMC5708064_v1.json,IAO:0000323,author contributions section,1
PMC5708064_v1.json,IAO:0000324,acknowledgements section,1
PMC5708064_v1.json,IAO:0000305,document title,0
PMC5708064_v1.json,IAO:0000318,results section,0
PMC5708064_v1.json,IAO:0000615,conclusion section,0
PMC5708064_v1.json,IAO:0000616,conflict of interest section,0
PMC5708064_v1.json,IAO:0000630,keywords section,0
PMC5713114_v1.json,IAO:0000318,results section,2
PMC5713114_v1.json,IAO:0000319,discussion section,2
PMC5713114_v1.json,IAO:0000316,introduction section,1
PMC5713114_v1.json,IAO:0000305,document title,0
PMC5713114_v1.json,IAO:0000315,textual abstract section,0
PMC5713114_v1.json,IAO:0000317,methods section,0
PMC5713114_v1.json,IAO:0000323,author contributions section,0
PMC5713114_v1.json,IAO:0000324,acknowledgements section,0
PMC5713114_v1.json,IAO:0000326,supplementary material section,0
PMC5713114_v1.json,IAO:0000615,conclusion section,0
PMC5713114_v1.json,IAO:0000616,conflict of interest section,0
PMC5713114_v1.json,IAO:0000622,figures section,0
PMC5713114_v1.json,IAO:0000630,keywords section,0
PMC5713114_v1.json,IAO:0000633,materials section,0
PMC5713114_v1.json,IAO:0000645,tables section,0
PMC5743575_v1.json,IAO:0000615,conclusion section,1
PMC5743575_v1.json,IAO:0000305,document title,0
PMC5743575_v1.json,IAO:0000314,document part,0
PMC5743575_v1.json,IAO:0000315,textual abstract section,0
PMC5743575_v1.json,IAO:0000316,introduction section,0
PMC5743575_v1.json,IAO:0000317,methods section,0
PMC5743575_v1.json,IAO:0000318,results section,0
PMC5743575_v1.json,IAO:0000319,discussion section,0
PMC5743575_v1.json,IAO:0000323,author contributions section,0
PMC5743575_v1.json,IAO:0000324,acknowledgements section,0
PMC5743575_v1.json,IAO:0000616,conflict of interest section,0
PMC5743575_v1.json,IAO:0000630,keywords section,0
PMC5743575_v1.json,IAO:0000633,materials section,0
PMC5772352_v1.json,IAO:0000319,discussion section,18
PMC5772352_v1.json,IAO:0000317,methods section,16
PMC5772352_v1.json,IAO:0000318,results section,7
PMC5772352_v1.json,IAO:0000315,textual abstract section,3
PMC5772352_v1.json,IAO:0000305,document title,1
PMC5772352_v1.json,IAO:0000633,materials section,1
PMC5772352_v1.json,IAO:CUIless,disclosure section,1
PMC5772352_v1.json,IAO:0000316,introduction section,0
PMC5772352_v1.json,IAO:0000324,acknowledgements section,0
PMC5772352_v1.json,IAO:0000630,keywords section,0
PMC5786293_v1.json,IAO:0000317,methods section,1
PMC5786293_v1.json,IAO:0000623,funding source declaration section,1
PMC5786293_v1.json,IAO:0000633,materials section,1
PMC5786293_v1.json,IAO:0000305,document title,0
PMC5786293_v1.json,IAO:0000315,textual abstract section,0
PMC5786293_v1.json,IAO:0000316,introduction section,0
PMC5786293_v1.json,IAO:0000318,results section,0
PMC5786293_v1.json,IAO:0000319,discussion section,0
PMC5786293_v1.json,IAO:0000611,availability section,0
PMC5786293_v1.json,IAO:0000615,conclusion section,0
PMC5793234_v1.json,IAO:0000319,discussion section,10
PMC5793234_v1.json,IAO:0000318,results section,7
PMC5793234_v1.json,IAO:0000317,methods section,6
PMC5793234_v1.json,IAO:0000633,materials section,6
PMC5793234_v1.json,IAO:0000315,textual abstract section,3
PMC5793234_v1.json,IAO:0000316,introduction section,2
PMC5793234_v1.json,IAO:0000305,document title,1
PMC5793234_v1.json,IAO:0000323,author contributions section,0
PMC5793234_v1.json,IAO:0000324,acknowledgements section,0
PMC5793234_v1.json,IAO:0000326,supplementary material section,0
PMC5793234_v1.json,IAO:0000615,conclusion section,0
PMC5793234_v1.json,IAO:0000616,conflict of interest section,0
PMC5793234_v1.json,IAO:0000622,figures section,0
PMC5793234_v1.json,IAO:0000630,keywords section,0
PMC5793234_v1.json,IAO:0000645,tables section,0
PMC5815223_v1.json,IAO:0000317,methods section,26
PMC5815223_v1.json,IAO:0000318,results section,13
PMC5815223_v1.json,IAO:0000319,discussion section,13
PMC5815223_v1.json,IAO:0000315,textual abstract section,8
PMC5815223_v1.json,IAO:0000316,introduction section,3
PMC5815223_v1.json,IAO:0000305,document title,2
PMC5815223_v1.json,IAO:0000620,ethical approval section,1
PMC5815223_v1.json,IAO:0000623,funding source declaration section,1
PMC5815223_v1.json,IAO:0000630,keywords section,1
PMC5815223_v1.json,IAO:0000323,author contributions section,0
PMC5815223_v1.json,IAO:0000324,acknowledgements section,0
PMC5815223_v1.json,IAO:0000325,footnote section,0
PMC5815223_v1.json,IAO:0000615,conclusion section,0
PMC5815223_v1.json,IAO:0000616,conflict of interest section,0
PMC5815223_v1.json,IAO:0000618,consent section,0
PMC5815223_v1.json,IAO:0000633,materials section,0
PMC5815223_v1.json,IAO:0000634,notes section,0
PMC5829769_v1.json,IAO:0000317,methods section,37
PMC5829769_v1.json,IAO:0000316,introduction section,6
PMC5829769_v1.json,IAO:0000315,textual abstract section,5
PMC5829769_v1.json,IAO:0000319,discussion section,5
PMC5829769_v1.json,IAO:0000615,conclusion section,5
PMC5829769_v1.json,IAO:0000305,document title,1
PMC5829769_v1.json,IAO:0000325,footnote section,0
PMC5829769_v1.json,IAO:0000630,keywords section,0
PMC5871004_v1.json,IAO:0000319,discussion section,13
PMC5871004_v1.json,IAO:0000317,methods section,10
PMC5871004_v1.json,IAO:0000318,results section,3
PMC5871004_v1.json,IAO:0000315,textual abstract section,2
PMC5871004_v1.json,IAO:0000316,introduction section,2
PMC5871004_v1.json,IAO:0000305,document title,0
PMC5871004_v1.json,IAO:0000611,availability section,0
PMC5871004_v1.json,IAO:0000623,funding source declaration section,0
PMC5872081_v1.json,IAO:0000317,methods section,3
PMC5872081_v1.json,IAO:0000315,textual abstract section,1
PMC5872081_v1.json,IAO:0000324,acknowledgements section,1
PMC5872081_v1.json,IAO:0000305,document title,0
PMC5872081_v1.json,IAO:0000316,introduction section,0
PMC5872081_v1.json,IAO:0000318,results section,0
PMC5872081_v1.json,IAO:0000319,discussion section,0
PMC5872081_v1.json,IAO:0000323,author contributions section,0
PMC5872081_v1.json,IAO:0000616,conflict of interest section,0
PMC5872081_v1.json,IAO:0000623,funding source declaration section,0
PMC5872081_v1.json,IAO:0000630,keywords section,0
PMC5872764_v1.json,IAO:0000318,results section,22
PMC5872764_v1.json,IAO:0000317,methods section,16
PMC5872764_v1.json,IAO:0000633,materials section,16
PMC5872764_v1.json,IAO:0000319,discussion section,9
PMC5872764_v1.json,IAO:0000631,study limitations section,5
PMC5872764_v1.json,IAO:0000615,conclusion section,4
PMC5872764_v1.json,IAO:0000316,introduction section,3
PMC5872764_v1.json,IAO:0000315,textual abstract section,2
PMC5872764_v1.json,IAO:0000305,document title,0
PMC5872764_v1.json,IAO:0000323,author contributions section,0
PMC5872764_v1.json,IAO:0000324,acknowledgements section,0
PMC5872764_v1.json,IAO:0000616,conflict of interest section,0
PMC5872764_v1.json,IAO:0000630,keywords section,0
PMC5923270_v1.json,IAO:0000319,discussion section,5
PMC5923270_v1.json,IAO:0000316,introduction section,3
PMC5923270_v1.json,IAO:0000318,results section,2
PMC5923270_v1.json,IAO:0000305,document title,0
PMC5923270_v1.json,IAO:0000315,textual abstract section,0
PMC5923270_v1.json,IAO:0000317,methods section,0
PMC5923270_v1.json,IAO:0000323,author contributions section,0
PMC5923270_v1.json,IAO:0000324,acknowledgements section,0
PMC5923270_v1.json,IAO:0000325,footnote section,0
PMC5923270_v1.json,IAO:0000616,conflict of interest section,0
PMC5923270_v1.json,IAO:0000633,materials section,0
PMC5923801_v1.json,IAO:0000316,introduction section,4
PMC5923801_v1.json,IAO:0000317,methods section,2
PMC5923801_v1.json,IAO:0000633,materials section,2
PMC5923801_v1.json,IAO:0000315,textual abstract section,1
PMC5923801_v1.json,IAO:0000319,discussion section,1
PMC5923801_v1.json,IAO:0000305,document title,0
PMC5923801_v1.json,IAO:0000318,results section,0
PMC5923801_v1.json,IAO:0000323,author contributions section,0
PMC5923801_v1.json,IAO:0000324,acknowledgements section,0
PMC5923801_v1.json,IAO:0000615,conclusion section,0
PMC5923801_v1.json,IAO:0000616,conflict of interest section,0
PMC5923801_v1.json,IAO:0000630,keywords section,0
PMC5945034_v1.json,IAO:0000317,methods section,6
PMC5945034_v1.json,IAO:0000319,discussion section,2
PMC5945034_v1.json,IAO:0000315,textual abstract section,1
PMC5945034_v1.json,IAO:0000316,introduction section,1
PMC5945034_v1.json,IAO:0000318,results section,1
PMC5945034_v1.json,IAO:0000623,funding source declaration section,1
PMC5945034_v1.json,IAO:0000305,document title,0
PMC5945034_v1.json,IAO:0000611,availability section,0
PMC5967808_v1.json,IAO:0000623,funding source declaration section,2
PMC5967808_v1.json,IAO:0000317,methods section,1
PMC5967808_v1.json,IAO:0000633,materials section,1
PMC5967808_v1.json,IAO:0000305,document title,0
PMC5967808_v1.json,IAO:0000315,textual abstract section,0
PMC5967808_v1.json,IAO:0000316,introduction section,0
PMC5967808_v1.json,IAO:0000318,results section,0
PMC5967808_v1.json,IAO:0000319,discussion section,0
PMC5967808_v1.json,IAO:0000611,availability section,0
PMC5969090_v1.json,IAO:0000319,discussion section,3
PMC5969090_v1.json,IAO:0000317,methods section,2
PMC5969090_v1.json,IAO:0000318,results section,2
PMC5969090_v1.json,IAO:0000630,keywords section,2
PMC5969090_v1.json,IAO:0000316,introduction section,1
PMC5969090_v1.json,IAO:0000325,footnote section,1
PMC5969090_v1.json,IAO:0000305,document title,0
PMC5969090_v1.json,IAO:0000315,textual abstract section,0
PMC5969090_v1.json,IAO:0000323,author contributions section,0
PMC5969090_v1.json,IAO:0000324,acknowledgements section,0
PMC5969090_v1.json,IAO:0000616,conflict of interest section,0
PMC5972408_v1.json,IAO:0000316,introduction section,19
PMC5972408_v1.json,IAO:0000317,methods section,11
PMC5972408_v1.json,IAO:0000318,results section,10
PMC5972408_v1.json,IAO:0000315,textual abstract section,7
PMC5972408_v1.json,IAO:0000615,conclusion section,4
PMC5972408_v1.json,IAO:0000319,discussion section,3
PMC5972408_v1.json,IAO:0000323,author contributions section,2
PMC5972408_v1.json,IAO:0000324,acknowledgements section,2
PMC5972408_v1.json,IAO:0000305,document title,1
PMC5972408_v1.json,IAO:0000325,footnote section,0
PMC5972408_v1.json,IAO:0000616,conflict of interest section,0
PMC5972408_v1.json,IAO:0000620,ethical approval section,0
PMC5972408_v1.json,IAO:0000623,funding source declaration section,0
PMC5972408_v1.json,IAO:0000630,keywords section,0
PMC5972408_v1.json,IAO:0000633,materials section,0
PMC5972408_v1.json,IAO:0000634,notes section,0
PMC5983280_v1.json,IAO:0000317,methods section,11
PMC5983280_v1.json,IAO:0000633,materials section,11
PMC5983280_v1.json,IAO:0000318,results section,5
PMC5983280_v1.json,IAO:0000319,discussion section,4
PMC5983280_v1.json,IAO:0000315,textual abstract section,2
PMC5983280_v1.json,IAO:0000323,author contributions section,2
PMC5983280_v1.json,IAO:0000316,introduction section,1
PMC5983280_v1.json,IAO:0000305,document title,0
PMC5983280_v1.json,IAO:0000324,acknowledgements section,0
PMC5983280_v1.json,IAO:0000326,supplementary material section,0
PMC5983280_v1.json,IAO:0000615,conclusion section,0
PMC5983280_v1.json,IAO:0000616,conflict of interest section,0
PMC5983280_v1.json,IAO:0000622,figures section,0
PMC5983280_v1.json,IAO:0000623,funding source declaration section,0
PMC5983280_v1.json,IAO:0000630,keywords section,0
PMC5983280_v1.json,IAO:0000645,tables section,0
PMC6001447_v1.json,IAO:0000319,discussion section,8
PMC6001447_v1.json,IAO:0000318,results section,6
PMC6001447_v1.json,IAO:0000316,introduction section,5
PMC6001447_v1.json,IAO:0000315,textual abstract section,3
PMC6001447_v1.json,IAO:0000317,methods section,3
PMC6001447_v1.json,IAO:0000633,materials section,3
PMC6001447_v1.json,IAO:0000305,document title,2
PMC6001447_v1.json,IAO:0000616,conflict of interest section,1
PMC6001447_v1.json,IAO:0000324,acknowledgements section,0
PMC6001447_v1.json,IAO:0000630,keywords section,0
PMC6013782_v1.json,IAO:0000319,discussion section,17
PMC6013782_v1.json,IAO:0000317,methods section,11
PMC6013782_v1.json,IAO:0000633,materials section,11
PMC6013782_v1.json,IAO:0000316,introduction section,6
PMC6013782_v1.json,IAO:0000315,textual abstract section,5
PMC6013782_v1.json,IAO:0000318,results section,4
PMC6013782_v1.json,IAO:0000305,document title,1
PMC6013782_v1.json,IAO:0000314,document part,1
PMC6013782_v1.json,IAO:0000323,author contributions section,1
PMC6013782_v1.json,IAO:0000630,keywords section,1
PMC6013782_v1.json,IAO:0000324,acknowledgements section,0
PMC6013782_v1.json,IAO:0000325,footnote section,0
PMC6013782_v1.json,IAO:0000616,conflict of interest section,0
PMC6024323_v1.json,IAO:0000317,methods section,18
PMC6024323_v1.json,IAO:0000633,materials section,18
PMC6024323_v1.json,IAO:0000319,discussion section,16
PMC6024323_v1.json,IAO:0000315,textual abstract section,7
PMC6024323_v1.json,IAO:0000316,introduction section,6
PMC6024323_v1.json,IAO:0000318,results section,2
PMC6024323_v1.json,IAO:0000615,conclusion section,2
PMC6024323_v1.json,IAO:0000305,document title,0
PMC6024323_v1.json,IAO:0000323,author contributions section,0
PMC6024323_v1.json,IAO:0000616,conflict of interest section,0
PMC6024323_v1.json,IAO:0000623,funding source declaration section,0
PMC6024323_v1.json,IAO:0000630,keywords section,0
PMC6031335_v1.json,IAO:0000317,methods section,2
PMC6031335_v1.json,IAO:0000633,materials section,2
PMC6031335_v1.json,IAO:0000319,discussion section,1
PMC6031335_v1.json,IAO:0000305,document title,0
PMC6031335_v1.json,IAO:0000315,textual abstract section,0
PMC6031335_v1.json,IAO:0000316,introduction section,0
PMC6031335_v1.json,IAO:0000318,results section,0
PMC6031335_v1.json,IAO:0000615,conclusion section,0
PMC6031335_v1.json,IAO:0000630,keywords section,0
PMC6032193_v1.json,IAO:0000316,introduction section,4
PMC6032193_v1.json,IAO:0000318,results section,2
PMC6032193_v1.json,IAO:0000315,textual abstract section,1
PMC6032193_v1.json,IAO:0000317,methods section,1
PMC6032193_v1.json,IAO:0000319,discussion section,1
PMC6032193_v1.json,IAO:0000633,materials section,1
PMC6032193_v1.json,IAO:0000305,document title,0
PMC6032193_v1.json,IAO:0000324,acknowledgements section,0
PMC6032193_v1.json,IAO:0000326,supplementary material section,0
PMC6032193_v1.json,IAO:0000616,conflict of interest section,0
PMC6032193_v1.json,IAO:0000622,figures section,0
PMC6032193_v1.json,IAO:0000630,keywords section,0
PMC6032193_v1.json,IAO:0000645,tables section,0
PMC6042384_v1.json,IAO:0000319,discussion section,12
PMC6042384_v1.json,IAO:0000317,methods section,6
PMC6042384_v1.json,IAO:0000620,ethical approval section,2
PMC6042384_v1.json,IAO:0000315,textual abstract section,1
PMC6042384_v1.json,IAO:0000305,document title,0
PMC6042384_v1.json,IAO:0000316,introduction section,0
PMC6042384_v1.json,IAO:0000318,results section,0
PMC6042384_v1.json,IAO:0000323,author contributions section,0
PMC6042384_v1.json,IAO:0000324,acknowledgements section,0
PMC6042384_v1.json,IAO:0000325,footnote section,0
PMC6042384_v1.json,IAO:0000615,conclusion section,0
PMC6042384_v1.json,IAO:0000616,conflict of interest section,0
PMC6042384_v1.json,IAO:0000618,consent section,0
PMC6042384_v1.json,IAO:0000623,funding source declaration section,0
PMC6042384_v1.json,IAO:0000630,keywords section,0
PMC6042384_v1.json,IAO:0000633,materials section,0
PMC6042384_v1.json,IAO:0000634,notes section,0
PMC6048812_v1.json,IAO:0000317,methods section,18
PMC6048812_v1.json,IAO:0000315,textual abstract section,5
PMC6048812_v1.json,IAO:0000305,document title,3
PMC6048812_v1.json,IAO:0000316,introduction section,3
PMC6048812_v1.json,IAO:0000319,discussion section,3
PMC6048812_v1.json,IAO:0000323,author contributions section,1
PMC6048812_v1.json,IAO:0000620,ethical approval section,1
PMC6048812_v1.json,IAO:0000623,funding source declaration section,1
PMC6048812_v1.json,IAO:0000630,keywords section,1
PMC6048812_v1.json,IAO:0000324,acknowledgements section,0
PMC6048812_v1.json,IAO:0000325,footnote section,0
PMC6048812_v1.json,IAO:0000616,conflict of interest section,0
PMC6048812_v1.json,IAO:0000618,consent section,0
PMC6048812_v1.json,IAO:0000634,notes section,0
PMC6057556_v1.json,IAO:0000318,results section,11
PMC6057556_v1.json,IAO:0000319,discussion section,3
PMC6057556_v1.json,IAO:0000315,textual abstract section,2
PMC6057556_v1.json,IAO:0000317,methods section,1
PMC6057556_v1.json,IAO:0000305,document title,0
PMC6057556_v1.json,IAO:0000316,introduction section,0
PMC6057556_v1.json,IAO:0000324,acknowledgements section,0
PMC6057556_v1.json,IAO:0000615,conclusion section,0
PMC6057556_v1.json,IAO:0000630,keywords section,0
PMC6061172_v1.json,IAO:0000319,discussion section,9
PMC6061172_v1.json,IAO:0000318,results section,4
PMC6061172_v1.json,IAO:0000317,methods section,3
PMC6061172_v1.json,IAO:0000314,document part,2
PMC6061172_v1.json,IAO:0000315,textual abstract section,2
PMC6061172_v1.json,IAO:0000316,introduction section,1
PMC6061172_v1.json,IAO:0000305,document title,0
PMC6061172_v1.json,IAO:0000324,acknowledgements section,0
PMC6061172_v1.json,IAO:0000325,footnote section,0
PMC6061172_v1.json,IAO:0000611,availability section,0
PMC6061172_v1.json,IAO:0000616,conflict of interest section,0
PMC6061172_v1.json,IAO:0000623,funding source declaration section,0
PMC6061172_v1.json,IAO:0000630,keywords section,0
PMC6073276_v1.json,IAO:0000317,methods section,6
PMC6073276_v1.json,IAO:0000319,discussion section,2
PMC6073276_v1.json,IAO:0000305,document title,1
PMC6073276_v1.json,IAO:0000315,textual abstract section,1
PMC6073276_v1.json,IAO:0000316,introduction section,0
PMC6073276_v1.json,IAO:0000318,results section,0
PMC6073276_v1.json,IAO:0000323,author contributions section,0
PMC6073276_v1.json,IAO:0000324,acknowledgements section,0
PMC6073276_v1.json,IAO:0000615,conclusion section,0
PMC6073276_v1.json,IAO:0000616,conflict of interest section,0
PMC6073276_v1.json,IAO:0000623,funding source declaration section,0
PMC6073276_v1.json,IAO:0000630,keywords section,0
PMC6116081_v1.json,IAO:0000317,methods section,5
PMC6116081_v1.json,IAO:0000633,materials section,5
PMC6116081_v1.json,IAO:0000316,introduction section,4
PMC6116081_v1.json,IAO:0000319,discussion section,4
PMC6116081_v1.json,IAO:0000318,results section,1
PMC6116081_v1.json,IAO:0000615,conclusion section,1
PMC6116081_v1.json,IAO:0000305,document title,0
PMC6116081_v1.json,IAO:0000315,textual abstract section,0
PMC6116081_v1.json,IAO:0000323,author contributions section,0
PMC6116081_v1.json,IAO:0000324,acknowledgements section,0
PMC6116081_v1.json,IAO:0000616,conflict of interest section,0
PMC6116081_v1.json,IAO:0000623,funding source declaration section,0
PMC6116081_v1.json,IAO:0000630,keywords section,0
PMC6133109_v1.json,IAO:0000317,methods section,27
PMC6133109_v1.json,IAO:0000316,introduction section,5
PMC6133109_v1.json,IAO:0000315,textual abstract section,4
PMC6133109_v1.json,IAO:0000318,results section,2
PMC6133109_v1.json,IAO:0000323,author contributions section,2
PMC6133109_v1.json,IAO:0000630,keywords section,2
PMC6133109_v1.json,IAO:0000305,document title,0
PMC6133109_v1.json,IAO:0000324,acknowledgements section,0
PMC6133109_v1.json,IAO:0000616,conflict of interest section,0
PMC6133109_v1.json,IAO:0000620,ethical approval section,0
PMC6133109_v1.json,IAO:0000623,funding source declaration section,0
PMC6150907_v1.json,IAO:0000314,document part,1
PMC6150907_v1.json,IAO:0000315,textual abstract section,1
PMC6150907_v1.json,IAO:0000317,methods section,1
PMC6150907_v1.json,IAO:0000319,discussion section,1
PMC6150907_v1.json,IAO:0000324,acknowledgements section,1
PMC6150907_v1.json,IAO:0000305,document title,0
PMC6150907_v1.json,IAO:0000316,introduction section,0
PMC6150907_v1.json,IAO:0000318,results section,0
PMC6150907_v1.json,IAO:0000615,conclusion section,0
PMC6150907_v1.json,IAO:0000616,conflict of interest section,0
PMC6162261_v1.json,IAO:0000318,results section,13
PMC6162261_v1.json,IAO:0000319,discussion section,7
PMC6162261_v1.json,IAO:0000317,methods section,6
PMC6162261_v1.json,IAO:0000315,textual abstract section,1
PMC6162261_v1.json,IAO:0000323,author contributions section,1
PMC6162261_v1.json,IAO:0000305,document title,0
PMC6162261_v1.json,IAO:0000316,introduction section,0
PMC6162261_v1.json,IAO:0000324,acknowledgements section,0
PMC6162261_v1.json,IAO:0000325,footnote section,0
PMC6162261_v1.json,IAO:0000611,availability section,0
PMC6162261_v1.json,IAO:0000615,conclusion section,0
PMC6162261_v1.json,IAO:0000616,conflict of interest section,0
PMC6164908_v1.json,IAO:0000319,discussion section,5
PMC6164908_v1.json,IAO:0000316,introduction section,4
PMC6164908_v1.json,IAO:0000317,methods section,3
PMC6164908_v1.json,IAO:0000633,materials section,3
PMC6164908_v1.json,IAO:0000318,results section,1
PMC6164908_v1.json,IAO:0000615,conclusion section,1
PMC6164908_v1.json,IAO:0000305,document title,0
PMC6164908_v1.json,IAO:0000315,textual abstract section,0
PMC6164908_v1.json,IAO:0000323,author contributions section,0
PMC6164908_v1.json,IAO:0000324,acknowledgements section,0
PMC6164908_v1.json,IAO:0000326,supplementary material section,0
PMC6164908_v1.json,IAO:0000616,conflict of interest section,0
PMC6164908_v1.json,IAO:0000622,figures section,0
PMC6164908_v1.json,IAO:0000623,funding source declaration section,0
PMC6164908_v1.json,IAO:0000630,keywords section,0
PMC6164908_v1.json,IAO:0000645,tables section,0
PMC6169254_v1.json,IAO:0000317,methods section,3
PMC6169254_v1.json,IAO:0000633,materials section,3
PMC6169254_v1.json,IAO:0000316,introduction section,2
PMC6169254_v1.json,IAO:0000319,discussion section,2
PMC6169254_v1.json,IAO:0000305,document title,0
PMC6169254_v1.json,IAO:0000315,textual abstract section,0
PMC6169254_v1.json,IAO:0000318,results section,0
PMC6169254_v1.json,IAO:0000630,keywords section,0
PMC6169254_v1.json,IAO:CUIless,disclosure section,0
PMC6182353_v1.json,IAO:0000319,discussion section,4
PMC6182353_v1.json,IAO:0000316,introduction section,3
PMC6182353_v1.json,IAO:0000317,methods section,2
PMC6182353_v1.json,IAO:0000305,document title,1
PMC6182353_v1.json,IAO:0000324,acknowledgements section,1
PMC6182353_v1.json,IAO:0000314,document part,0
PMC6182353_v1.json,IAO:0000315,textual abstract section,0
PMC6182353_v1.json,IAO:0000318,results section,0
PMC6182353_v1.json,IAO:0000615,conclusion section,0
PMC6182353_v1.json,IAO:0000616,conflict of interest section,0
PMC6182353_v1.json,IAO:0000618,consent section,0
PMC6182353_v1.json,IAO:0000623,funding source declaration section,0
PMC6182353_v1.json,IAO:0000630,keywords section,0
PMC6197265_v1.json,IAO:0000317,methods section,5
PMC6197265_v1.json,IAO:0000316,introduction section,1
PMC6197265_v1.json,IAO:0000318,results section,1
PMC6197265_v1.json,IAO:0000323,author contributions section,1
PMC6197265_v1.json,IAO:0000305,document title,0
PMC6197265_v1.json,IAO:0000315,textual abstract section,0
PMC6197265_v1.json,IAO:0000319,discussion section,0
PMC6197265_v1.json,IAO:0000324,acknowledgements section,0
PMC6197265_v1.json,IAO:0000325,footnote section,0
PMC6197265_v1.json,IAO:0000616,conflict of interest section,0
PMC6202779_v1.json,IAO:0000319,discussion section,11
PMC6202779_v1.json,IAO:0000315,textual abstract section,10
PMC6202779_v1.json,IAO:0000317,methods section,8
PMC6202779_v1.json,IAO:0000318,results section,6
PMC6202779_v1.json,IAO:0000316,introduction section,2
PMC6202779_v1.json,IAO:0000305,document title,1
PMC6202779_v1.json,IAO:0000615,conclusion section,1
PMC6202779_v1.json,IAO:0000324,acknowledgements section,0
PMC6202779_v1.json,IAO:0000630,keywords section,0
PMC6203863_v1.json,IAO:0000319,discussion section,8
PMC6203863_v1.json,IAO:0000317,methods section,4
PMC6203863_v1.json,IAO:0000633,materials section,4
PMC6203863_v1.json,IAO:0000305,document title,1
PMC6203863_v1.json,IAO:0000315,textual abstract section,1
PMC6203863_v1.json,IAO:0000316,introduction section,0
PMC6203863_v1.json,IAO:0000318,results section,0
PMC6203863_v1.json,IAO:0000616,conflict of interest section,0
PMC6203863_v1.json,IAO:0000620,ethical approval section,0
PMC6203863_v1.json,IAO:0000623,funding source declaration section,0
PMC6203863_v1.json,IAO:0000630,keywords section,0
PMC6203973_v1.json,IAO:0000317,methods section,9
PMC6203973_v1.json,IAO:0000315,textual abstract section,3
PMC6203973_v1.json,IAO:0000319,discussion section,3
PMC6203973_v1.json,IAO:0000316,introduction section,2
PMC6203973_v1.json,IAO:0000620,ethical approval section,2
PMC6203973_v1.json,IAO:0000318,results section,1
PMC6203973_v1.json,IAO:0000615,conclusion section,1
PMC6203973_v1.json,IAO:0000305,document title,0
PMC6203973_v1.json,IAO:0000323,author contributions section,0
PMC6203973_v1.json,IAO:0000324,acknowledgements section,0
PMC6203973_v1.json,IAO:0000616,conflict of interest section,0
PMC6203973_v1.json,IAO:0000618,consent section,0
PMC6203973_v1.json,IAO:0000623,funding source declaration section,0
PMC6203973_v1.json,IAO:0000630,keywords section,0
PMC6203973_v1.json,IAO:0000633,materials section,0
PMC6203973_v1.json,IAO:0000634,notes section,0
PMC6207599_v1.json,IAO:0000319,discussion section,9
PMC6207599_v1.json,IAO:0000316,introduction section,3
PMC6207599_v1.json,IAO:0000317,methods section,3
PMC6207599_v1.json,IAO:0000633,materials section,3
PMC6207599_v1.json,IAO:0000315,textual abstract section,2
PMC6207599_v1.json,IAO:0000318,results section,2
PMC6207599_v1.json,IAO:0000305,document title,0
PMC6207599_v1.json,IAO:0000323,author contributions section,0
PMC6207599_v1.json,IAO:0000325,footnote section,0
